Column1,Unnamed: 0,cat2_slug,cat3_slug,city_slug,neighborhood_slug,created_at_month,user_type,description,title,rent_mode,rent_value,rent_to_single,rent_type,price_mode,price_value,credit_mode,credit_value,rent_credit_transform,transformable_price,transformable_credit,transformed_credit,transformable_rent,transformed_rent,land_size,building_size,deed_type,has_business_deed,floor,rooms_count,total_floors_count,unit_per_floor,has_balcony,has_elevator,has_warehouse,has_parking,construction_year,is_rebuilt,has_water,has_warm_water_provider,has_electricity,has_gas,has_heating_system,has_cooling_system,has_restroom,has_security_guard,has_barbecue,building_direction,has_pool,has_jacuzzi,has_sauna,floor_material,property_type,regular_person_capacity,extra_person_capacity,cost_per_extra_person,rent_price_on_regular_days,rent_price_on_special_days,rent_price_at_weekends,location_latitude,location_longitude,location_radius
151,231,commercial-rent,office-rent,tehran,central-janat-abad,7/1/2024 0:00,,"اتاق 25متری در پیشخوان دولت
کاملا مجزا با آبدارخانه اختصاصی
مناسب دفاتر بیمه و کارهای اداری و شرکت 
این اتاق هیچ تداخلی با پیشخوان ندارد",اتاق در پیشخوان دولت سند اداری,مقطوع,1000000,,,,,مقطوع,200000000,FALSE,FALSE,200000000,,1000000,,,25,,,1,بدون اتاق,,,,FALSE,FALSE,FALSE,۱۳۸۴,,,,,,,,,,,,,,,,,,,,,,,35.75819778,51.31074905,
155,237,residential-rent,apartment-rent,tehran,velenjak,9/1/2024 0:00,,"✅ولنجک

☑370متر
☑4خواب
☑سوئیت مجزا
☑دید و ویو از3جهت 
☑بسیار خوش نقشه
☑غرق در نور
☑3تراس قابل چیدمان
☑آشپزخانه دلباز
☑پلن تفکیک شده
☑تی وی روم‌مجزا
☑پنجرهای قدی
☑اتاق خواب های استاندارد
☑3پارکینگ سندی

✅مشاعات

☑لابی مجلل سرایدارمقیم
☑مشاعات آبی فعال
☑سالن اجتماعات

✅پاسخگویی تا ساعت24
✅کارشناس و مشاور ملکی منطقه1
✅علی بتوئی",ولنجک370مترسوئیت مجزا3پارکینگ فول مشاعات,مقطوع,300000000,,,,,مقطوع,1000000000,FALSE,FALSE,1000000000,,300000000,,,370,,,2,پنج یا بیشتر,6,1,TRUE,TRUE,TRUE,TRUE,۱۳۹۷,TRUE,,powerhouse,,,duct_split,duct_split,squat_seat,,,south,,,,stone,,,,,,,,35.81086731,51.39600754,
161,253,residential-rent,apartment-rent,tehran,pirouzi,6/1/2024 0:00,,"اپارتمان بدون مالک .تک واحدی 
گاز رومیزی .پکیج. 
کامل باز سازی شده
خوش نقشه .پارکینگ بدون مزاحم
کمد دیواری بسیار بزرگ
انباری کاذب
غیر قابل تبدیل",اپارتمان ۷۰ متری تخلیه,مجانی,0,,,,,مقطوع,700000000,FALSE,FALSE,700000000,,0,,,70,,,1,یک,4,1,,FALSE,TRUE,TRUE,۱۳۸۹,TRUE,,package,,,shoofaj,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.69590759,51.48652267,
164,259,residential-rent,apartment-rent,tehran,karevan,11/1/2024 0:00,,"سلام واحد ۶۵ متری با پارکینگ و انباری 
###    تخلیه میباشد   ####کف سرامیک آشپزخانه ام دی اف 
دارای هود آبگرمکن دیواری 
خونه غرق نور بهترین جا برای سکونت 
جنب تره بار رضویه روبروی نانوایی ایی بربری 
به اتباع مدارک دار  اجاره داده میشود",آپارتمان ۶۵ متری با پارینگ  شهرک کاروان مشیریه,مقطوع,7500000,,,,,مقطوع,150000000,FALSE,TRUE,150000000,200000000,7500000,6000000,,65,,,2,یک,,,,FALSE,TRUE,TRUE,۱۳۹۰,FALSE,,,,,,,,,,,,,,,,,,,,,,35.61182785,51.49052811,
168,266,residential-sell,apartment-sell,tehran,poonak,9/1/2024 0:00,,"توجه توجه لطفآ بادقت مطالعه کنید 

   ((عکسها متعلق به خود واحد  می باشند))
((   واحد زیر قیمت منطقه کاملآ شخصی ساز  ))

ملک ۲جهت  نورگیر
(ساختمان جنوبی ) سالن وآشپزخانه پنجرهای قدی وخطی روبه کوچه (شمال وغرب)
اتاقها روبه آفتاب(سمت حیاط(جنوب) 

(((ویو دار بدون مشرف  )))

۱۵۲متر۳خواب
دارای کلیه امکانات رفاهی 
✅️۲پارکینگ سندی یکی دیگه مزاحم خود واحده 
✅️ آسانسور 
✅️۶مترانباری
✅️بالکن

نقشه مهندسی شده،۶۵مترسالن یه تیکه
لوکیشن پونک کمالی شرقی
سند تک برگ شخصی آماده انتقال 
مالک فروشنده صد در صد 

قابل تهاتر با ملک متراژ پایین‌تر نیز دارد

بازدید باهماهنگی قبلی
مشاور شما سیروان یاوری",۱۵۲متر۳خ/سالن وآشپزخانه پرده خور/پونک کمالی,,,,,مقطوع,23400000000,,,,,,,,,,152,single_page,,5,سه,6,2,TRUE,TRUE,TRUE,TRUE,۱۴۰۱,FALSE,,package,,,duct_split,duct_split,squat_seat,,,south,,,,stone,,,,,,,,35.76794052,51.33309174,
175,275,residential-rent,apartment-rent,tehran,shemiran-no,11/1/2024 0:00,,"رنگ شده
کف سرامیک
شیک
دو واحد۱و۳",سوئیت کاملا بازسازی شده وشیک,مقطوع,6000000,,,,,مقطوع,130000000,FALSE,FALSE,130000000,,6000000,,,40,,,1,بدون اتاق,3,1,FALSE,FALSE,FALSE,FALSE,۱۴۰۳,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.75812149,51.49957657,
176,277,residential-rent,apartment-rent,tehran,west-tehranpars,6/1/2024 0:00,مشاور املاک,"تهرانپارس ... پارک پلیس .... خ استخر♦️

تخلیه♦️

بدون مالک♦️

دسترسی عالی♦️

دارای :

پارکینگ♦️
انباری♦️
آسانسور♦️
گاز رو میزی♦️
شوفاژ♦️


مشاور شما اسدی",۵۰ متر * فول امکانات * تخلیه,مجانی,0,,rent_credit,,,مقطوع,530000000,FALSE,FALSE,530000000,,0,,,50,,,3,یک,5,3,FALSE,TRUE,TRUE,TRUE,۱۳۹۵,TRUE,,powerhouse,,,shoofaj,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.74940109,51.54526138,500
181,283,commercial-rent,shop-rent,tehran,saadat-abad,10/1/2024 0:00,مشاور املاک,"♦️با ما زودتر و بهتر به نتیجه می‌رسید 

♦️مغازه ۱۱۰ متری 
♦️۵ متر بر رو به خیابان 
♦️سرویس بهداشتی 
♦️انباری حدودا ۳۰ متری 
♦️لوکیشن خوب سعادت آباد 
♦️مناسب همه مشاغل 


♦️مشاورین املاک مستطیل علامه جنوبی 

♦️مشاور و امین شما  : زارع",مغازه ۱۱۰ متری / لوکیشن سعادت آباد,مقطوع,110000000,,rent_credit,,,مقطوع,1000000000,FALSE,FALSE,1000000000,,110000000,,,110,,,,بدون اتاق,,,,,,,۱۳۸۸,,,,,,,,,,,,,,,,,,,,,,,35.78113937,51.37462997,500
183,285,residential-sell,plot-old,tehran,ajoodanieh,6/1/2024 0:00,مشاور املاک,"تک مالک

دونبش

چشم انداز ابدی

با جواز ۵طبقه

بخشی از ثمن قابل تهاتر است

مشاور شما کامران",۴۸۰متر کلنگی با جواز,,,,,توافقی,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.81107712,51.48476791,500
185,289,residential-rent,apartment-rent,tehran,tolid-daroo,10/1/2024 0:00,,"این ملک در شهرک ولیعصر قرار دارد

کد۵۱۵

کد۵۱۵

کد۵۱۵

املاک هستم

مهندس فلاح هستم متخصص اجاره وفروش

مشخصات ملک

تک واحدی

هود

انباری

بالکن

کمد دیواری

کف سرامیک

محدوده کاری بنده.  

تولید دارو

شهرک ولیعصر

مهرآباد

شمشیری

یافت آباد 

شادآباد

بازرگان

صاحب زمان

صادقیه",آپارتمان تک واحدی انباری بالکن کف سرامیک,مقطوع,111111,,,,,مقطوع,300000000,FALSE,TRUE,300000000,250000000,111111,1500000,,50,,,3,یک,4,1,TRUE,FALSE,TRUE,FALSE,۱۳۸۵,TRUE,,water_heater,,,heater,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.66383743,51.33501053,
189,294,residential-sell,apartment-sell,tehran,tehran-lashkar,7/1/2024 0:00,مشاور املاک,"با سلام 

    واحد 41 متری یک خوابه 

      دارای پارکینگ سندی 

     دارای آسانسور انباری 

     نقشه خوب سالن مربع  واحد تمیز

      آماده ی تخلیه 

        قابلیت رهن تا 480 تومن 

         مناسب  برای سرمایه گذاری

           مشاور  
                      روهام",41 متر‌فول امکانات آماده تخلیه سبلان,,,,,مقطوع,3280000000,,,,,,,,,,40,single_page,,1,یک,4,2,FALSE,TRUE,TRUE,TRUE,۱۳۹۱,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.72479248,51.46622849,500
191,298,commercial-rent,office-rent,tehran,saadat-abad,10/1/2024 0:00,,"۲۳۸متر آپارتمان سند اداری  در تاپ لوکیشن اداری تجاری منطقه

✅ ۳۰ متر تابلو خور در حد بیلبورد ، بر اصلی سرو غربی

✅دارای ۲ اتاق / قابلیت پارتیشن بندی /ارتفاع سقف ۳.۲۰

ابعاد حدودی سالن ۱۲ متر در ۲۰متر
 
✅ ۲ سرویس بهداشتی  / آبدارخانه ۱۰ متری  مجهز

✅تک واحدی / ۲ پارکینگ / آسانسور 

✅مناسب کلیه مشاغل  بدون محدودیت 

✅قیمت قابل تبدیل  ودیعه از ۱۵۰۰ تا ۲۸۰۰ 

وفایی",۲۳۸ متر فلت /سند اداری/تابلو خور بیلبوردی/ویو ابدی,مقطوع,175000000,,,,,مقطوع,2800000000,FALSE,TRUE,2800000000,1500000000,175000000,225000000,,238,,,5,پنج یا بیشتر,,,,TRUE,TRUE,TRUE,۱۳۹۸,,,,,,,,,,,,,,,,,,,,,,,35.78138733,51.37216949,
194,301,residential-sell,apartment-sell,tehran,gisha,8/1/2024 0:00,مشاور املاک,"——————————
کـارشـنـاس و مشــاور
آیـدین علـوى
——————————
✅ بـدون مـشـابه ((فایل اختصاصی))

⚜️مــتفاوت با هــر آنچــه که دیـده اید⚜️

✔️ ســازه بینظـیر و منحـصر به فرد
✔️ مشــاعات بینظــیر
✔️ خـوش نقشـه ( مـهـندسـى ساز )
✔️ بــدون حــتی یک ســانت پــرتی
✔️ اتاق خـواب ها عالـى
✔️ کمـددیـوارى ها جادار

((فرصت تکرار نشدنی))
**بهترین واحد موجود در این رنج قیمت**

*فایلیــنگــ قــوى
⚜️تمــامى واحـد هاى موجــود در منطـقه را با یکـ مشــاور بازدیــد کـنـید⚜️

☎️براى هماهـنـگى بازدید و معـرفى فایل هاى 
اکازیون منطــقه تماس حاصل فرمایید ☎️
————————————————————
❣️از لحظه برقرارى تماس تا خرید ملک مورد نظرتان در کنارتان هستیم❣️
.
.",*گیشا* ۷۷متری ۲خوابه (تکرار نشدنی),,,,,مقطوع,9800000000,,,,,,,,,,77,single_page,,3,دو,5,2,TRUE,TRUE,TRUE,TRUE,۱۳۸۹,TRUE,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,,,,,stone,,,,,,,,35.73669434,51.37455368,500
196,303,residential-sell,apartment-sell,tehran,south-shahran,9/1/2024 0:00,مشاور املاک,"مشاعات عالی 
کم واحد 
خوش نقشه و بدون هیچگونه پرتی 
دارای انباری بالکن 
مختص همه ی سلیقه ها 
محلیت دنج وآرام وبدون هیچگونه سروصدا 
مختص سرمایه گذاری 
سالن سرتاسر پرده خور 


قابلیت گرفتن وام رو سند به مبلغ ۹۵۰ تومن 
قابلیت رهن کامل به مبلغ ۴۵۰ تومن 

رویایی خرید کنید 
ساعت تماس ۷ صبح الی ۱۱ شب 
مشاور فعال منطقه ۵ تهران آرش",۶۳ متر سند شخصی,,,,,مقطوع,4250000000,,,,,,,,,,63,single_page,,4,یک,4,2,TRUE,FALSE,TRUE,FALSE,۱۳۸۳,TRUE,,powerhouse,,,shoofaj,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.7579689,51.28824997,500
197,304,commercial-rent,shop-rent,tehran,andisheh,10/1/2024 0:00,مشاور املاک,"اجاره مغازه ۲۰ متری جهت گوشت ومرغ

         واقع درمیدان شهرزیبا 
مغازه فوق فقط جهت گوشت ومرغ اجاره داده میشود وسابقه دار مشتری دار میباشد 
بهترین نقطه شهرزیبا بورس گوشت ومرغ
واحد تخلیه می باشد 
جهت بازدید لطفا فقط تماس حاصل بفرمایید 

ادرس املاک میدان شهر زیبا ابتدای خ اشوری پلاک ۴ املاک شهرزیبا",اجاره مغازه ۲۰ متری گوشت ومرغ,مقطوع,40000000,,rent_credit,,,مقطوع,400000000,FALSE,FALSE,400000000,,40000000,,,20,,,,بدون اتاق,,,,,,,۱۳۹۲,,,,,,,,,,,,,,,,,,,,,,,35.74787521,51.28591156,500
198,305,residential-sell,apartment-sell,tehran,tolid-daroo,7/1/2024 0:00,,"آپارتمان 40متری 
همکف از 3تک واحد 
بازسازی کامل 
بدون خرج 
بهترین لوکیشن
دارای کمد دیواری بزرگ ،کابینت های گلاس ،شیرالات نو 
دارای محافظ آکاردئونی
سینک و هود و ... نو
درب سرویس بهداشتی واتاق خواب جدیدن عوض شده 
دارای حیاط خلوت که قفسه بندی شده 
بدون پرتی،خوش نقشه 
محله ای آرام و بدون سر و صدا 
ساختمان کم جمعیت 
تخفیف خوب پای معامله
املاک محترم میتونید فایل کنید .",آپارتمان 40متری خوش نقشه در تولیددارو,,,,,مقطوع,111,,,,,,,,,,40,single_page,,0,یک,3,1,FALSE,FALSE,TRUE,FALSE,۱۳۸۶,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.66592026,51.33881378,500
201,310,commercial-rent,office-rent,tehran,azarbaijan,5/1/2024 0:00,,"با سلام و وقت بخیر
دو باب اتاق اداری به متراژ 12 متر مربع، دارای میز و صندلی، آبدار خانه و سرویس بهداشتی ایرانی، خط تلفن مجزا به صورت یکجا یا جداگانه اجاره داده می شود.
لطفاً توجه فرمایید: به مشاغل کم تردد داده می شود، مبلغ رهن و اجاره برای هر اتاق می باشد.
* محیط آرام
* اتاق به صورت مبله
* خط تلفن مجزا یک خط و یا چند خط
* نزدیک به ایستگاه مترو و اتوبوس
* خارج از محدوده طرح ترافیک
لطفاً مشاورین املاک محترم تماس نگیرند.",اتاق اداری مبله,مقطوع,6000000,,,,,مقطوع,80000000,FALSE,FALSE,80000000,,6000000,,,12,,,4,یک,,,,TRUE,FALSE,FALSE,۱۳۹۰,,,,,,,,,,,,,,,,,,,,,,,35.70014191,51.3667717,
202,312,residential-rent,apartment-rent,tehran,darvazeh-shemiran,10/1/2024 0:00,,"یک واحد آپارتمان 
۶۰ متری
با انباری جادار
پکیج
بالکن کوچک
کابینت قدیمی
پارکینگ موتور (خونه پشت قواره هست فضا زیاده ولی ماشین  داخل نمیره)
فضای بازی بچه ها و حیاط مشاع
با همسایگانی عالی
دسترسی آسان به مترو و بی آرتی(دو  سه دقیقه پیاده)
دسترسی فوری به اتوبان صیاد و اتوبان امام علی
فقط خانواده",آپارتمان طبقه دوم تخلیه قابل تبدیل,مقطوع,4000000,,,,,مقطوع,300000000,FALSE,TRUE,300000000,200000000,4000000,7000000,,60,,,2,یک,,,TRUE,FALSE,TRUE,TRUE,۱۳۹۰,FALSE,,package,,,shoofaj,water_cooler,squat,,,,,,,ceramic,,,,,,,,35.69929123,51.44594193,
204,316,residential-rent,apartment-rent,tehran,andisheh,12/1/2024 0:00,,"۵۹متر یک خواب
طبقه۳
آسانسور پارکینگ انباری
سالن پرده خور
غرق آفتاب
خوش نقشه بدون پرتی
بازسازی شده شیک
مجرد موجه و زوج
مشاور شما؛خسروی",59متر/فول امکانات/بازسازی/شهرزیبا مجرد خانواده,مقطوع,3000000,,,,,مقطوع,600000000,FALSE,FALSE,600000000,,3000000,,,59,,,3,یک,5,,,TRUE,TRUE,TRUE,۱۳۸۸,TRUE,,,,,,,squat,,,south,,,,,,,,,,,,35.74532318,51.28504181,500
208,321,residential-rent,apartment-rent,tehran,darvazeh-shemiran,8/1/2024 0:00,مشاور املاک,"❌️با احترام فقط به خانواده و یا زوج اجاره داده میشود
آدرس ملک:خیابان انقلاب نرسیده به میدان امام حسین کوچه کرمی نوری/ یا خیابان مازندران کوچه کرمی نوری
✅️4 طبقه تک واحدی
✅️دارای انباری
✅️دارای کمد دیواری
✅️کابینت MDF
✅️دارای گازرومیزی
✅️بسیار تمیز و مرتب، کف سرامیک
✅️نورگیر عالی
✅️فاصله با مترو پیاده 3 دقیقه",آپارتمان 70متر دوخواب تمیز/تک واحد/دروازه شمیران,مقطوع,12500000,,rent_credit,,,مقطوع,200000000,TRUE,TRUE,200000000,150000000,12500000,14000000,,70,,,1,دو,4,1,FALSE,FALSE,TRUE,FALSE,۱۳۹۰,TRUE,,water_heater,,,heater,water_cooler,squat,,,west,,,,ceramic,,,,,,,,35.70089722,51.4425621,500
212,327,residential-rent,apartment-rent,tehran,dr-hoshyar,6/1/2024 0:00,مشاور املاک,"✅️ 70 متر واقع در بهترین لوکیشن دکتر هوشیار با گذر عالی
✅️ دو خواب 
✅️ 4 طبقه تک واحدی
✅️ طبقه سوم
✅️ آسانسور - بالکن
✅️ جای پارک فراوان و عالی
✅️ دو کله با نور عالی از دو طرف
✅️ لوکیشن عالی
✅ امکان سکونت چندین سال
✅ محیط بسیار آرام با همسایگان عالی
✅️ دسترسی عالی به آزادی و اتوبان
*** تخلیه کلید نزد املاک ***
جهت عکس بیشتر تماس بگیرید 
و جهت بازدید مراجعه نمایید 

مشاور شما اسدیان
خیابان دکتر هوشیار نرسیده به میدان هوشیار پلاک14 املاک اسدیان",70 متر 2 خواب تک واحد دکتر هوشیار,مقطوع,15000000,,rent_credit,,,مقطوع,150000000,TRUE,TRUE,150000000,200000000,15000000,13500000,,70,,,3,دو,4,1,TRUE,TRUE,FALSE,FALSE,۱۳۹۲,,,package,,,shoofaj,water_cooler,,,,south,,,,ceramic,,,,,,,,35.69631577,51.35454941,500
